lat,lng
36.23874283,-112.6893539
36.23874283,-112.6893539
36.23874283,-112.6893463
36.2387352,-112.6893463
36.2387352,-112.6893463
36.2387352,-112.6893387
36.23873138,-112.6893387
36.2387352,-112.6893387
36.2387352,-112.6893387
36.23873901,-112.6893311
36.2387352,-112.6893311
36.23874283,-112.6893234
36.23875046,-112.6893234
36.23875046,-112.6893158
36.23875046,-112.6893158
36.23874664,-112.6893082
36.23875046,-112.6893158
36.23875046,-112.6893158
36.23875046,-112.6893158
36.23874283,-112.6893082
36.2387352,-112.6893005
36.23873901,-112.6893082
36.23873901,-112.6893082
36.23873901,-112.6893082
36.23874283,-112.6893158
36.2387352,-112.6893005
36.23873901,-112.6893005
36.23874283,-112.6893005
36.23874283,-112.6893005
36.23875046,-112.6893082
36.23875427,-112.6893005
36.23875809,-112.6893005
36.23875427,-112.6893005
36.23875427,-112.6893005
36.23875427,-112.6893005
36.23875427,-112.6893005
36.23874664,-112.68927
36.2387085,-112.6891327
36.2387085,-112.6891327
36.2387085,-112.6891327
36.23830795,-112.6889725
36.23837662,-112.6892319
36.23865128,-112.6894684
36.23858261,-112.6893616
36.23861313,-112.6893768
36.23861313,-112.6893845
36.23861313,-112.6893845
36.23861313,-112.6893845
36.23861694,-112.6893845
36.23862076,-112.6893845
36.23862457,-112.6893845
36.23862457,-112.6893845
36.23861694,-112.6893768
36.23862076,-112.6893768
36.23862839,-112.6893768
36.2386322,-112.6893845
36.23863602,-112.6893768
36.23861694,-112.6893158
36.23872757,-112.6893234
36.23875046,-112.6893082
36.23867798,-112.6891937
36.23867798,-112.6891937
36.23868179,-112.6892014
36.23868179,-112.6892014
36.23868179,-112.6892014
36.23868942,-112.6892014
36.23869324,-112.6891937
36.23869324,-112.6891937
36.23869324,-112.689209
36.23869324,-112.689209
36.23869324,-112.689209
36.23868942,-112.689209
36.23869324,-112.689209
36.23869324,-112.689209
36.23869705,-112.6892166
36.23869705,-112.6892166
36.23869705,-112.6892242
36.23870087,-112.6892242
36.23870087,-112.6892242
36.23870087,-112.6892319
36.23869324,-112.6892319
36.23869324,-112.6892319
36.23868942,-112.6892319
36.23868561,-112.6892319
36.23868561,-112.6892319
36.23868179,-112.6892319
36.23868561,-112.6892319
36.23868561,-112.6892319
36.23868942,-112.6892548
36.23862839,-112.6893845
36.23862457,-112.6894226
36.23853302,-112.689476
36.23849869,-112.6894836
36.23841095,-112.6895905
36.23830032,-112.6896057
36.23831177,-112.6895142
36.23817062,-112.6894531
36.23810577,-112.6894379
36.23823166,-112.6895599
36.23827362,-112.6895905
36.23836899,-112.6896744
36.23840714,-112.689621
36.23862457,-112.6895218
36.23866272,-112.6893997
36.23867416,-112.6894074
36.23867416,-112.6894074
36.23853683,-112.6894836
36.23838425,-112.6896439
36.23830795,-112.6896133
36.23826981,-112.6895371
36.23820877,-112.6894836
36.23797226,-112.6894302
36.23778915,-112.6894913
36.23768616,-112.6895218
36.23749924,-112.6895676
36.23738098,-112.6897354
36.23733139,-112.6899185
36.23729706,-112.6901703
36.23720551,-112.6903763
36.2371254,-112.6906433
36.23704529,-112.6909256
36.23707581,-112.6911774
36.23711014,-112.6912003
36.23718643,-112.6914368
36.23722076,-112.6916046
36.2372551,-112.6918716
36.23735046,-112.6920471
36.23738098,-112.6921997
36.23744583,-112.6923294
36.23754883,-112.6925583
36.23761749,-112.6927414
36.2376442,-112.6928406
36.23772049,-112.6930771
36.23773956,-112.6931152
36.23785782,-112.6933746
36.23790741,-112.6936035
36.23796082,-112.6938248
36.23797989,-112.6940002
36.23799896,-112.6942215
36.23810577,-112.6943436
36.23823166,-112.6945572
36.23827362,-112.6946564
36.23839188,-112.6947784
36.23851776,-112.6949081
36.23865509,-112.6951523
36.23880386,-112.6953812
36.23891449,-112.695549
36.23908615,-112.6957855
36.23924255,-112.695961
36.23936081,-112.6961365
36.2394104,-112.6962051
36.23957062,-112.6963882
36.23971176,-112.6965637
36.23979568,-112.6967468
36.23989868,-112.6968918
36.23994446,-112.6969147
36.24010086,-112.6970444
36.24023056,-112.6971054
36.24037933,-112.6971817
36.24055481,-112.6972427
36.24072266,-112.6973267
36.24084854,-112.6974716
36.24101257,-112.6975174
36.24111938,-112.6975327
36.24131775,-112.6975861
36.24149323,-112.6977158
36.24166107,-112.6978302
36.24182892,-112.6978989
36.24201202,-112.697937
36.24219894,-112.6979904
36.24237061,-112.6980057
36.24257278,-112.6979828
36.24278641,-112.6979599
36.24300003,-112.6979828
36.24326324,-112.6980057
36.24341583,-112.6980896
36.24360657,-112.6982498
36.24372101,-112.6983337
36.24374008,-112.6983795
36.24376297,-112.69841
36.24384689,-112.698616
36.24389267,-112.6987228
36.24397278,-112.6989365
36.24404526,-112.6991196
36.24414825,-112.6993027
36.24415207,-112.6993103
36.24425888,-112.6994858
36.24437714,-112.699646
36.24455261,-112.6998138
36.24460602,-112.6998215
36.24481964,-112.6999054
36.24499512,-112.6999588
36.24521255,-112.7000275
36.24526596,-112.7000351
36.24526596,-112.7000351
36.24526596,-112.7000351
36.24531174,-112.7000427
36.24531174,-112.7000427
36.24531555,-112.7000427
36.24531174,-112.7000504
36.24531174,-112.7000504
36.24536133,-112.7000351
36.24549866,-112.6998749
36.2456131,-112.699707
36.24572372,-112.6995468
36.24586105,-112.6994019
36.24595642,-112.6992264
36.24603653,-112.6991577
36.24612427,-112.6990509
36.24622726,-112.6989517
36.2463913,-112.6987839
36.24656296,-112.6985474
36.24666595,-112.69841
36.24682999,-112.6981964
36.24698639,-112.6980438
36.24699783,-112.6980743
36.24700165,-112.6980743
36.24700546,-112.698082
36.24700928,-112.698082
36.24700928,-112.698082
36.24701309,-112.6981125
36.24701309,-112.6981201
36.24699402,-112.6979981
36.24705124,-112.6978302
36.24718475,-112.6976776
36.24741745,-112.6975098
36.24760818,-112.697319
36.24768448,-112.6973038
36.24778748,-112.697319
36.24778748,-112.697319
36.24779129,-112.6973267
36.24779129,-112.6973267
36.24782181,-112.6972961
36.24800873,-112.6972961
36.24821472,-112.6973114
36.24842072,-112.6972351
36.24850082,-112.6971664
36.24864197,-112.6970367
36.24871445,-112.6968842
36.2487793,-112.6968002
36.24890518,-112.6966324
36.24895859,-112.6965942
36.2490387,-112.6965866
36.24927521,-112.6965637
36.24947357,-112.6965485
36.24964905,-112.696579
36.24982071,-112.6966858
36.24995804,-112.6968231
36.25007629,-112.6969833
36.25015259,-112.6972122
36.25026703,-112.697319
36.25036621,-112.697403
36.25040436,-112.6975861
36.25050735,-112.6976929
36.2505188,-112.6977005
36.2505722,-112.6977692
36.25065613,-112.6979752
36.25066757,-112.6979904
36.2508316,-112.6981049
36.25101852,-112.6981049
36.25102615,-112.6980972
36.25112915,-112.6980667
36.25127411,-112.6981964
36.25129318,-112.6982575
36.251297,-112.6983261
36.25141144,-112.6985169
36.25144577,-112.6985245
36.25161362,-112.6985092
36.25183487,-112.6984634
36.25195694,-112.6984482
36.25217438,-112.6983719
36.25227356,-112.6982422
36.25240326,-112.6981049
36.25253296,-112.6979599
36.25270462,-112.6978302
36.25276947,-112.6978073
36.25297546,-112.6977997
36.25322723,-112.6978607
36.25337219,-112.6978684
36.25345612,-112.6977997
36.25353241,-112.6977692
36.25373459,-112.6977921
36.25390625,-112.697876
36.2539444,-112.6978455
36.25396729,-112.6978912
36.25419235,-112.6979675
36.25446701,-112.6980057
36.25466156,-112.698082
36.25481415,-112.698143
36.25494766,-112.6983185
36.25501251,-112.6986847
36.25498199,-112.6988525
36.25497055,-112.6988068
36.25499725,-112.6987381
36.25498962,-112.6987152
36.25499344,-112.6986923
36.25499344,-112.6986923
36.2550087,-112.6986237
36.25509644,-112.6986237
36.25505066,-112.6985931
36.25500488,-112.6985397
36.25502396,-112.6985474
36.25502396,-112.6985474
36.25502396,-112.6985626
36.25498962,-112.6986237
36.25492477,-112.6986694
36.25487137,-112.6986466
36.25487137,-112.6986466
36.25495148,-112.6987763
36.25495148,-112.6987763
36.25524521,-112.6987763
36.25529861,-112.6987763
36.25533295,-112.6987763
36.25543213,-112.698761
36.25550461,-112.6987
36.2556572,-112.6986237
36.25573349,-112.6986237
36.25580215,-112.6984634
36.25582886,-112.69841
36.25575638,-112.6984177
36.25560379,-112.6983948
36.2556572,-112.6982422
36.2556572,-112.6982422
36.25561523,-112.6981278
36.25549698,-112.6981964
36.25549698,-112.6981964
36.25544739,-112.6981735
36.25543213,-112.6983414
36.2555542,-112.6984558
36.25572586,-112.6983719
36.25567245,-112.6982269
36.25566101,-112.6981964
36.2551651,-112.6986008
36.25540161,-112.698616
36.25569916,-112.6985245
36.25580597,-112.6985855
36.25588226,-112.6986771
36.25591278,-112.6987076
36.2559433,-112.698761
36.25596237,-112.6987839
36.25604248,-112.6989365
36.25613022,-112.6990967
36.25611496,-112.699234
36.25618744,-112.6993485
36.25620651,-112.6994476
36.25620651,-112.6994476
36.25621033,-112.6994476
36.25631714,-112.699501
36.25638962,-112.6995926
36.25650024,-112.6997528
36.25650024,-112.6997604
36.25650787,-112.6998367
36.25650787,-112.6998367
36.25650787,-112.6999054
36.2564888,-112.6999741
36.25650406,-112.7001724
36.25651169,-112.7002564
36.25652695,-112.7002335
36.25658417,-112.7001648
36.25664902,-112.7001114
36.2566185,-112.7001801
36.25661087,-112.7002106
36.25660324,-112.7002106
36.25645828,-112.7003403
36.25649643,-112.7005386
36.25647736,-112.7008514
36.2565155,-112.701149
36.25651169,-112.7013321
36.25662231,-112.7014771
36.25674057,-112.7016449
36.2567749,-112.7017593
36.25675964,-112.7019653
36.25675583,-112.702179
36.25681686,-112.7022324
36.25695801,-112.7022553
36.25697327,-112.7023087
36.25699234,-112.7023468
36.25700378,-112.7024307
36.25698853,-112.7025833
36.25704193,-112.7027359
36.25705719,-112.7029419
36.25712967,-112.7030945
36.25746918,-112.7030335
36.25774002,-112.7028503
36.25834274,-112.7025986
36.25857544,-112.7025909
36.25855255,-112.7029572
36.25860977,-112.7031937
36.2586174,-112.7032242
36.25773239,-112.7044067
36.25780869,-112.7044983
36.2594223,-112.7032547
36.25946045,-112.7034378
36.25963974,-112.703537
36.25966644,-112.7036209
36.25966644,-112.7036209
36.25945663,-112.7038193
36.25933456,-112.703949
36.25920868,-112.7045975
36.25914383,-112.704834
36.25888062,-112.7053299
36.25884247,-112.7054825
36.25885773,-112.7056809
36.25885773,-112.7057114
36.25884628,-112.7060318
36.25905609,-112.7061157
36.25925827,-112.7062302
36.25925446,-112.7062683
36.25925446,-112.7065201
36.25933838,-112.706665
36.25936127,-112.7066803
36.25957108,-112.70681
36.25960922,-112.7068558
36.25970078,-112.7069397
36.25986099,-112.7070847
36.25992584,-112.7072144
36.26005173,-112.7073135
36.2600708,-112.7073822
36.26002884,-112.7076798
36.26032257,-112.707634
36.26036835,-112.7076721
36.26042938,-112.7077255
36.26043701,-112.707756
36.26045609,-112.7078476
36.26055145,-112.7081528
36.26050186,-112.7084351
36.26051712,-112.7087479
36.26055145,-112.7088928
36.26068878,-112.7090912
36.26075745,-112.7092362
36.26390839,-112.7069855
36.26388931,-112.707016
36.26401138,-112.7071991
36.26427078,-112.7072754
36.26446915,-112.7073975
36.26445007,-112.7075501
36.26448441,-112.7076416
36.264534,-112.707756
36.26449585,-112.7078552
36.26442719,-112.7078629
36.26431656,-112.7079468
36.26425934,-112.7079315
36.26425934,-112.7079315
36.26425171,-112.7079392
36.26425171,-112.7079468
36.26425171,-112.7079392
36.26425171,-112.7079468
36.26419067,-112.7079697
36.26416779,-112.7080536
36.26419067,-112.7080612
36.26448441,-112.7080231
36.26449966,-112.7080307
36.26469421,-112.7080689
36.26467514,-112.7081833
36.26466751,-112.7082748
36.26466751,-112.7082748
36.26466751,-112.7082901
36.26466751,-112.7082977
36.26464081,-112.7083359
36.26449585,-112.7085037
36.26447678,-112.7085571
36.26458359,-112.7086182
36.26458359,-112.708725
36.26456833,-112.7088928
36.26461029,-112.7088852
36.26463318,-112.7088699
36.26463699,-112.7088471
36.26461792,-112.7089233
36.26467133,-112.7090073
36.26466751,-112.7089539
36.26456833,-112.7089005
36.26451492,-112.7088165
36.26454163,-112.7088242
36.26469803,-112.7088089
36.26469803,-112.7088089
36.2646904,-112.7088165
36.26470947,-112.7088547
36.26467133,-112.7088852
36.26459503,-112.7089233
36.26459503,-112.7089233
36.26459503,-112.7089233
36.2645874,-112.7089691
36.26488113,-112.7088928
36.26485062,-112.7089005
36.26466751,-112.7089539
36.26474762,-112.7089157
36.2647438,-112.7089462
36.26473236,-112.7089615
36.26485443,-112.7089462
36.26486206,-112.7089462
36.26412964,-112.7088318
36.26418304,-112.7087555
36.26419449,-112.7088165
36.26398087,-112.709053
36.26376343,-112.7089081
36.26394272,-112.7091751
36.26413727,-112.7092056
36.26381683,-112.7089691
36.26403427,-112.7091141
36.2641449,-112.7092362
36.26400375,-112.7092285
36.26425171,-112.7094116
36.26431656,-112.7095413
36.26431656,-112.7095413
36.26433945,-112.7095261
36.26435471,-112.7095261
36.26435852,-112.7095718
36.26437378,-112.7095642
36.26437378,-112.7095642
36.26436234,-112.7095566
36.26436234,-112.709549
36.26436234,-112.709549
36.26436234,-112.7095337
36.26435471,-112.7095337
36.26435471,-112.7095337
36.26422882,-112.7094955
36.26430893,-112.709404
36.26432037,-112.7094269
36.26433563,-112.7094803
36.26430893,-112.7096939
36.264328,-112.7097168
36.26439667,-112.7097702
36.26283646,-112.7111435
36.26413345,-112.7103653
36.26429367,-112.7102432
36.26427078,-112.7102356
36.26420212,-112.7102356
36.26418304,-112.7102203
36.26418304,-112.7101746
36.26418304,-112.7100525
36.26417542,-112.7100067
36.26417542,-112.7100067
36.26408768,-112.7100601
36.26431656,-112.7105179
36.26417923,-112.7105942
36.26390076,-112.7108078
36.26396179,-112.7107315
36.26420212,-112.7102737
36.26427078,-112.7101822
36.26438522,-112.7104874
36.26425552,-112.7113266
36.26403809,-112.7112885
36.26405334,-112.7114182
36.26420975,-112.7115402
36.26425552,-112.7115936
36.26430893,-112.7116318
36.26448441,-112.7116623
36.26473618,-112.7112885
36.2646904,-112.7110138
36.26470566,-112.7107849
36.26478577,-112.7106628
36.26480103,-112.7107163
36.2648735,-112.7108231
36.26490402,-112.7108231
36.2650528,-112.7106705
36.26529694,-112.7105942
36.26540756,-112.7106857
36.26560974,-112.7107925
36.26565933,-112.7108002
36.26564026,-112.7108841
36.265728,-112.7110519
36.26573181,-112.7110443
36.26573181,-112.7110443
36.26528931,-112.7105179
36.26520538,-112.7107163
36.26514816,-112.7108765
36.2651329,-112.7109222
36.26503754,-112.7108917
36.26490784,-112.7110596
36.26494598,-112.7111359
36.26496124,-112.7111359
36.26500702,-112.7111816
36.2650528,-112.7112351
36.26507568,-112.7112732
36.26510239,-112.7113113
36.26502609,-112.7114563
36.26495743,-112.7116013
36.26500702,-112.7118454
36.2650795,-112.7121048
36.26534271,-112.7120056
36.26544571,-112.711853
36.26543427,-112.7119217
36.26546097,-112.7122345
36.26582336,-112.7124786
36.26589966,-112.7126083
36.26589584,-112.7126617
36.26589584,-112.712677
36.26589584,-112.712677
36.26644516,-112.712738
36.26657867,-112.7125931
36.26658249,-112.712738
36.26674652,-112.7127686
36.26687622,-112.7127914
36.26690674,-112.7129822
36.26698685,-112.7130203
36.26704407,-112.7130585
36.26710892,-112.7130508
36.26712799,-112.7130356
36.26732254,-112.7126236
36.26756668,-112.7126541
36.26730347,-112.7130585
36.26753235,-112.7131424
36.26754761,-112.7131119
36.26749039,-112.7131119
36.26745987,-112.7131653
36.26743317,-112.7131653
36.26751709,-112.7131348
36.26754761,-112.7130814
36.26754379,-112.7130737
36.26754761,-112.713089
36.26743698,-112.7129135
36.26747131,-112.7128067
36.26747131,-112.7128067
36.26747894,-112.7127914
36.26749039,-112.7127762
36.26749039,-112.7127762
36.26749039,-112.7127762
36.26750565,-112.7127609
36.26750565,-112.7127609
36.26763535,-112.7126236
36.26766968,-112.7125931
36.26754761,-112.7128296
36.26732254,-112.7127609
36.26756668,-112.7127914
36.26776505,-112.7126007
36.26776505,-112.7126007
36.26770401,-112.7126999
36.2677269,-112.712677
36.2677269,-112.712677
36.26774216,-112.7126694
36.26800919,-112.7126236
36.26828766,-112.7125092
36.26862717,-112.7124023
36.26885986,-112.7122955
36.2690773,-112.7122345
36.2690773,-112.7123032
36.26849747,-112.7130432
36.26859665,-112.7131805
36.26873016,-112.7131805
36.2689209,-112.7131653
36.26924896,-112.7128067
36.26930237,-112.7127609
36.26931381,-112.7128601
36.26935577,-112.7129364
36.26939011,-112.712944
36.26955032,-112.7129135
36.26978302,-112.7127991
36.26993942,-112.7127838
36.27002335,-112.7128754
36.27000809,-112.7130508
36.27000809,-112.7132492
36.26999283,-112.7135315
36.27000427,-112.7136078
36.26996613,-112.7138672
36.26996994,-112.7138748
36.26996994,-112.7139282
36.26994324,-112.7140579
36.27005005,-112.7141419
36.27006531,-112.7141647
36.27011871,-112.7143097
36.27012634,-112.714447
36.27015305,-112.7144852
36.27019119,-112.7146225
36.27023315,-112.7146759
36.27026749,-112.7147903
36.27026367,-112.7147903
36.270298,-112.7148438
36.27042007,-112.7149887
36.27049637,-112.7151413
36.27048874,-112.7152176
36.27048111,-112.715477
36.27045441,-112.7159042
36.27050018,-112.7161408
36.27054214,-112.7162933
36.27057648,-112.7164307
36.27067566,-112.7165985
36.27066422,-112.716774
36.27068329,-112.7168884
36.27070618,-112.7170487
36.27077484,-112.7180634
36.27100754,-112.7177811
36.27217865,-112.7179718
36.27219009,-112.7181397
36.27215576,-112.7183685
36.27227402,-112.7184219
36.2723999,-112.7185135
36.27249527,-112.7186508
36.27269363,-112.7186966
36.27275848,-112.7188034
36.27282715,-112.7188797
36.27296448,-112.7189865
36.27312088,-112.7189865
36.27315903,-112.7192154
36.27313614,-112.7192612
36.27309799,-112.7193832
36.27311325,-112.7194061
36.27322006,-112.7195282
36.27333832,-112.7197189
36.27336121,-112.7197647
36.27347946,-112.7199631
36.27348709,-112.7199707
36.27362061,-112.7201462
36.27344513,-112.7208939
36.27348328,-112.7210312
36.27359772,-112.721199
36.27364731,-112.7213745
36.27384186,-112.7214432
36.27394867,-112.7213898
36.27394867,-112.7213898
36.27394867,-112.7213898
36.2739563,-112.7213974
36.2739563,-112.7213974
36.27421951,-112.7213059
36.27421951,-112.7213669
36.27423096,-112.7213974
36.27423096,-112.7216492
36.27427292,-112.7216339
36.27449799,-112.7215653
36.27471542,-112.7215118
36.2758255,-112.7214356
36.27584839,-112.7214356
36.27595139,-112.7215424
36.27596664,-112.7215576
36.27599716,-112.7215729
36.27606964,-112.7217255
36.27558899,-112.722435
36.27548599,-112.7226715
36.27534485,-112.7230759
36.27521133,-112.7232666
36.27523041,-112.7232666
36.27523041,-112.7232666
36.27539825,-112.7232895
36.2754364,-112.7233505
36.27543259,-112.7234039
36.27543259,-112.7234039
36.27550888,-112.7234192
36.27573776,-112.7233582
36.27568817,-112.7232971
36.2756424,-112.7233276
36.27565384,-112.7233276
36.27569199,-112.7233353
36.27571106,-112.7233353
36.27574539,-112.7232742
36.27574539,-112.7232742
36.27573776,-112.7233353
36.27577972,-112.7234268
36.27585602,-112.7235107
36.27598953,-112.7235565
36.27605057,-112.7235565
36.2762146,-112.7235642
36.27621841,-112.7236176
36.27629852,-112.7237701
36.27633286,-112.7239304
36.27640152,-112.7240219
36.27643967,-112.7240524
36.27650833,-112.7241669
36.27650452,-112.7241898
36.27655792,-112.7240982
36.27663803,-112.7240601
36.27663803,-112.7240524
36.27664566,-112.7240448
36.27676773,-112.7240601
36.27682877,-112.7241135
36.27689362,-112.7241821
36.27695465,-112.7243271
36.27702332,-112.7244186
36.27706528,-112.7245789
36.27710342,-112.7247238
36.27710724,-112.7248001
36.27715302,-112.7249374
36.27721786,-112.7250366
36.27721024,-112.7250748
36.27721786,-112.7252502
36.27729416,-112.7253342
36.27727509,-112.7254334
36.27733231,-112.7255173
36.27751541,-112.7254868
36.27766037,-112.7253037
36.277771,-112.7251205
36.27764893,-112.7252045
36.27764511,-112.7252045
36.27755737,-112.7253265
36.27753448,-112.7253571
36.27755356,-112.7253342
36.27760315,-112.7253723
36.27762604,-112.7254791
36.27765274,-112.7256012
36.27775574,-112.7257233
36.2778511,-112.7258911
36.27792358,-112.7259522
36.27794266,-112.7260666
36.27798462,-112.7261429
36.2779808,-112.7261581
36.27799988,-112.7261581
36.27807236,-112.7262421
36.27826309,-112.7264481
36.27837372,-112.7264099
36.27839279,-112.7265091
36.27848053,-112.7266235
36.2786026,-112.7266922
36.27872467,-112.7267456
36.2787323,-112.7268143
36.27872467,-112.7269211
36.27882385,-112.7270508
36.27888489,-112.7271729
36.27895737,-112.727211
36.27898026,-112.7272263
36.27898788,-112.7272186
36.27898788,-112.7272186
36.27900314,-112.7272186
36.27901459,-112.727211
36.27901077,-112.7271957
36.27915955,-112.7272263
36.27927399,-112.7273865
36.27945709,-112.7273407
36.27945709,-112.7273407
36.27939606,-112.7273941
36.27939606,-112.7273941
36.27915955,-112.7275238
36.27932739,-112.7273941
36.27936172,-112.7273102
36.27945328,-112.7272568
36.27946854,-112.7273331
36.2794838,-112.7273254
36.2794838,-112.7273254
36.2794838,-112.7273178
36.27946854,-112.7273178
36.27946854,-112.7273178
36.27944183,-112.7273254
36.27944183,-112.7273254
36.27943802,-112.7273254
36.2794342,-112.7273331
36.27946091,-112.7274399
36.27950287,-112.7277069
36.2795639,-112.7277985
36.27958298,-112.7278061
36.27968597,-112.7279739
36.27981186,-112.7280273
36.27988052,-112.7279968
36.28001404,-112.7279968
36.2800293,-112.7280197
36.28003693,-112.7280273
36.28004456,-112.7280655
36.28007889,-112.7281647
36.28014755,-112.7283783
36.28026962,-112.7285233
36.28028488,-112.7285614
36.28030396,-112.7287216
36.28032684,-112.7289124
36.28034592,-112.7292481
36.28044891,-112.7293625
36.28050995,-112.7294312
36.28057861,-112.7294388
36.2808342,-112.729187
36.2809906,-112.7293396
36.28104782,-112.7294846
36.28100204,-112.7296524
36.28107452,-112.72966
36.28113556,-112.7296906
36.28118134,-112.7298126
36.28120804,-112.7299042
36.28120804,-112.7299042
36.28120804,-112.7299042
36.28120804,-112.7299042
36.28120804,-112.7299118
36.2812767,-112.72995
36.2813797,-112.7299652
36.28149796,-112.7299194
36.28149796,-112.7299194
36.28158951,-112.7300263
36.28158951,-112.7300263
36.28158569,-112.7300339
36.28158188,-112.7300034
36.2816391,-112.7301636
36.2817688,-112.7302017
36.28186417,-112.7302704
36.28198624,-112.7301712
36.28199005,-112.7301788
36.28201675,-112.7301865
36.28206635,-112.730072
36.28221512,-112.7298813
36.28221512,-112.7298813
36.28221893,-112.7299042
36.28264618,-112.7300873
36.2825737,-112.7300797
36.28244781,-112.7301025
36.28244781,-112.7301178
36.28244781,-112.7301025
36.28244781,-112.7301025
36.28248215,-112.7300034
36.28216934,-112.7310257
36.28292084,-112.7305832
36.28278732,-112.7304077
36.28295898,-112.7304459
36.28262711,-112.7305679
36.28261185,-112.730545
36.28259277,-112.7305527
36.28263092,-112.7305603
36.28263474,-112.7305603
36.28263092,-112.7305603
36.28261566,-112.7305679
36.28261566,-112.7305679
36.28261185,-112.7305679
36.28261185,-112.7305679
36.28281403,-112.7304077
36.28279877,-112.7304382
36.2824707,-112.729866
36.28215027,-112.7301712
36.28197098,-112.7303772
36.28152466,-112.7304001
36.28147888,-112.7303238
36.28149033,-112.7303314
36.28149033,-112.7303314
36.28149033,-112.7303391
36.28148651,-112.7303467
36.28148651,-112.7303467
36.28146744,-112.7303619
36.28143311,-112.7303619
36.28139114,-112.7303772
36.28139114,-112.7303772
36.28139496,-112.7303848
36.28139877,-112.7303848
36.28139877,-112.7303848
36.28143311,-112.7303772
36.28143692,-112.7303848
36.28142548,-112.7303925
36.28142548,-112.7303925
36.28143311,-112.7303848
36.28143692,-112.7304001
36.28145218,-112.7303848
36.28145218,-112.7303848
36.28145218,-112.7303848
36.28144073,-112.7304001
36.28144073,-112.7304001
36.28144073,-112.7304001
36.28144073,-112.7304001
36.28139877,-112.7304153
36.2814064,-112.7304077
36.2814064,-112.7304077
36.28140259,-112.730423
36.28137589,-112.7304459
36.28137589,-112.7304459
36.28137207,-112.7304535
36.28118134,-112.7307282
36.28108978,-112.7308426
36.28101349,-112.7308807
36.28097153,-112.7308121
36.28094482,-112.7307129
36.28123474,-112.730217
36.28124237,-112.730217
36.28110886,-112.7303619
36.28110123,-112.7303696
36.28071213,-112.7307053
36.27970505,-112.731781
36.28170013,-112.7304077
36.28162003,-112.7304306
36.28158951,-112.7304153
36.2815094,-112.7304993
36.2815094,-112.7304993
36.28151321,-112.7304993
36.28151321,-112.7304993
36.28151703,-112.7305145
36.28151321,-112.7305222
36.28151321,-112.7305222
36.28151321,-112.7305145
36.28151321,-112.7305145
36.28151321,-112.7305222
36.28151321,-112.7305222
36.2815094,-112.7305298
36.2815094,-112.7305298
36.2815094,-112.7305222
36.28150558,-112.7305222
36.2815094,-112.7305222
36.28150558,-112.7305222
36.28150558,-112.7305222
36.28150558,-112.7305298
36.28150558,-112.7305298
36.28150177,-112.7305222
36.28150177,-112.7305145
36.28150177,-112.7305145
36.28150558,-112.7305069
36.28150558,-112.7305069
36.28150558,-112.7304993
36.28150558,-112.7304993
36.28150558,-112.7304993
36.28150177,-112.7304993
36.28150177,-112.7304993
36.28150177,-112.7304993
36.28150177,-112.7304993
36.28149796,-112.7304993
36.28149796,-112.7304993
36.28146362,-112.7305222
36.28140259,-112.7305145
36.2814064,-112.7305145
36.28110504,-112.7307282
36.28078079,-112.730896
36.28078842,-112.7308807
36.28088379,-112.7309113
36.28090668,-112.7307663
36.28091812,-112.7305527
36.28085327,-112.7304916
36.28079605,-112.7304916
36.28053665,-112.7305374
36.28055191,-112.7305069
36.28052139,-112.7303238
36.2802124,-112.7303391
36.28020096,-112.7302322
36.28036118,-112.7298508
36.2804718,-112.7293091
36.2801857,-112.729393
36.28017426,-112.7293396
36.28001785,-112.7291946
36.27989578,-112.7291946
36.27966309,-112.7290802
36.27949905,-112.7289734
36.27939987,-112.7289887
36.27918625,-112.7288895
36.27905273,-112.728775
36.2790451,-112.7285843
36.27904129,-112.728569
36.27864075,-112.7286224
36.27861023,-112.7286301
36.27861023,-112.7286301
36.27861786,-112.7286301
36.27865219,-112.7285767
36.27864075,-112.7285538
36.27864075,-112.7285538
36.27869797,-112.7285156
36.27883148,-112.7284699
36.27885056,-112.7284927
36.27875137,-112.728508
36.27836227,-112.7289581
36.27836227,-112.7289581
36.27838516,-112.7290802
36.27841568,-112.7290649
36.27868652,-112.7289963
36.27880859,-112.7289963
36.27882004,-112.7289963
36.27882004,-112.7289963
36.27882385,-112.7288513
36.27899933,-112.7288818
36.2793541,-112.7279282
36.27905655,-112.7278366
36.27902985,-112.7277985
36.27890396,-112.7277451
36.27889633,-112.7276154
36.27878952,-112.7277985
36.27878952,-112.7277985
36.27876663,-112.7277985
36.27876663,-112.7277985
36.27718353,-112.7272034
36.27732468,-112.7271805
36.27699661,-112.7271042
36.27685928,-112.7272034
36.27667999,-112.7270813
36.27646255,-112.727005
36.27645111,-112.7269974
36.27627945,-112.7268982
36.27608871,-112.7267609
36.27610016,-112.7267304
36.27605438,-112.7265396
36.27605438,-112.7265396
36.27648926,-112.7258148
36.27703857,-112.7255173
36.27719498,-112.7253723
36.27715302,-112.7252502
36.27719879,-112.7250366
36.27719498,-112.7249069
36.27710724,-112.7248154
36.27708054,-112.7246399
36.27706909,-112.7244797
36.2770195,-112.7242279
36.27690125,-112.7241058
36.27672577,-112.7240448
36.27672577,-112.7240448
36.27666092,-112.7240601
36.27658081,-112.7240906
36.27640915,-112.7241974
36.27612686,-112.7243652
36.27597809,-112.7245407
36.27619171,-112.7243958
36.27619171,-112.7243195
36.27619171,-112.7241898
